TargetB,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome
0,1,11,0,6,25.0,25.0,15.45,14.224430812041488,18,113,14,36,69,6,6,30,A,1,27,59.15897112857484,M,0,43500.0,35,45463
0,3,4,3,3,20.0,13.33,12.5,13.33,21,28,14,27,26,6,13,11,A,1,27,59.15897112857484,F,0,44100.0,11,0
0,3,5,1,3,10.0,9.0,6.8,10.0,17,65,14,25,36,6,10,13,A,0,16,81.0,M,1,82400.0,26,45463
1,2,2,2,2,15.0,15.0,15.0,15.0,24,29,10,23,22,4,10,9,A,0,26,59.15897112857484,F,0,60700.0,36,0
1,2,6,0,2,20.0,16.0,10.67,14.224430812041488,17,76,14,32,48,6,6,18,A,0,17,64.0,M,1,67700.0,24,59774
0,4,13,3,6,11.0,9.5,9.08,11.0,18,76,14,36,62,6,17,25,S,1,23,7.0,F,0,74200.0,38,0
0,1,14,1,10,12.0,12.0,6.79,12.0,21,127,12,30,66,4,12,28,A,1,12,83.0,M,0,94700.0,16,59774
0,2,2,2,2,50.0,50.0,50.0,50.0,24,29,12,26,25,6,13,11,A,0,20,80.0,M,1,61900.0,32,55033
1,5,43,4,23,10.0,10.0,8.37,10.0,21,130,11,32,83,5,16,33,S,1,17,53.0,M,0,106300.0,24,55033
1,5,9,2,3,19.0,17.8,15.56,18.5,15,69,16,36,56,6,16,21,A,0,21,45.0,U,1,36400.0,43,49558
1,2,12,1,5,25.0,25.0,12.83,25.0,25,87,13,35,64,6,17,25,A,1,18,69.0,F,1,68700.0,33,49558
0,2,13,0,6,15.0,14.0,9.85,14.224430812041488,18,120,10,29,61,4,4,28,A,1,18,87.0,M,1,84400.0,30,52567
0,4,6,1,2,11.0,9.5,8.17,5.0,18,38,13,34,33,6,16,15,A,0,28,59.0,F,1,86500.0,32,79452
1,3,5,2,3,16.0,13.67,10.2,15.5,21,45,12,32,37,6,16,16,A,0,21,87.0,M,1,34000.0,31,44756
0,3,6,1,2,20.0,11.67,8.67,20.0,17,57,13,32,44,6,14,17,A,0,27,17.0,M,1,40000.0,15,44756
1,1,2,1,1,6.0,15.0,10.5,15.0,15,17,11,16,14,4,6,5,F,0,48,70.0,M,0,30100.0,27,44698
1,3,5,1,2,20.0,21.67,23.0,20.0,16,45,15,37,42,6,17,17,A,0,41,54.0,F,1,36300.0,35,45055
1,2,23,0,10,8.0,9.5,5.43,14.224430812041488,25,121,22,40,100,4,4,27,A,1,31,78.0,F,1,32800.0,49,45055
1,1,13,1,6,15.0,15.0,8.08,15.0,22,64,12,31,53,6,15,20,A,1,30,49.0,F,1,34700.0,48,48341
1,4,6,2,3,15.0,10.0,10.0,10.0,18,41,13,33,37,6,15,14,A,0,27,68.0,M,1,43500.0,30,48341
0,2,3,0,0,20.0,22.5,20.0,14.224430812041488,20,31,13,27,25,6,6,10,A,0,48,48.0,M,0,38600.0,28,0
0,10,27,6,14,3.0,3.1,2.93,3.0,17,87,7,26,61,4,15,23,S,1,49,59.15897112857484,F,0,48000.0,28,62589
1,2,24,0,12,10.0,7.5,3.58,14.224430812041488,25,130,9,28,72,4,4,28,A,1,31,83.0,M,1,35900.0,22,41240
1,3,10,3,4,5.0,7.0,4.8,7.0,17,98,9,25,47,5,12,18,A,1,46,75.0,F,1,45000.0,35,44375
1,8,31,5,18,5.0,5.0,4.84,5.0,16,118,11,31,73,5,15,32,S,1,41,59.15897112857484,F,1,30000.0,37,45333
1,2,7,1,3,15.0,10.0,6.0,5.0,26,64,7,22,41,4,12,15,A,1,45,61.0,M,1,44000.0,29,51181
1,7,28,3,15,8.0,8.29,6.89,8.67,19,105,13,35,78,6,17,30,S,1,45,63.0,F,0,43900.0,26,0
0,8,32,6,19,6.0,5.75,4.5,5.5,17,130,11,28,72,6,16,32,S,1,51,17.0,M,1,47300.0,40,53010
1,4,9,2,4,15.0,15.5,14.22,15.0,17,67,13,34,58,6,16,23,A,1,36,41.0,M,0,47200.0,30,48554
1,5,20,2,9,5.0,5.0,4.7,5.0,16,104,13,32,68,5,13,26,S,1,36,73.0,M,1,56800.0,37,47942
1,3,18,3,12,3.0,5.67,3.44,5.67,16,119,10,27,62,4,11,26,S,1,36,77.0,F,0,56800.0,37,47942
1,5,12,4,8,8.0,6.4,5.67,6.25,17,101,14,31,52,6,14,21,A,1,40,59.15897112857484,M,1,53700.0,29,48602
0,1,1,1,1,23.0,23.0,23.0,23.0,16,16,11,16,14,5,7,6,F,0,45,72.0,F,1,43200.0,29,49292
1,10,18,4,5,6.0,5.8,5.56,6.0,20,52,6,26,40,4,15,17,S,1,41,82.0,M,0,25800.0,5,42796
0,2,11,1,4,12.0,11.0,9.18,10.0,18,77,13,33,57,6,15,22,A,0,49,67.0,F,0,36100.0,29,45250
1,3,14,1,8,12.0,12.33,7.71,13.0,20,93,13,34,66,6,16,27,A,1,43,62.0,F,0,28100.0,38,39649
0,1,9,1,4,25.0,25.0,16.33,25.0,16,101,13,34,66,6,17,28,A,0,36,75.0,M,1,28300.0,36,37883
1,4,15,3,9,5.0,7.5,5.87,6.67,17,89,13,32,60,6,17,25,A,1,41,53.0,F,1,19200.0,18,37883
0,3,5,1,2,15.0,12.67,12.2,10.0,18,41,13,35,36,6,17,16,A,0,31,59.15897112857484,M,0,44400.0,15,0
1,3,19,1,11,10.0,9.0,6.16,7.0,15,129,7,22,62,3,10,25,A,1,41,59.15897112857484,F,1,29300.0,17,41210
0,2,7,1,4,20.0,16.0,9.57,12.0,19,100,13,31,60,6,14,24,A,1,40,51.0,F,1,64600.0,30,67560
1,5,13,4,9,10.0,11.0,7.92,11.25,15,123,13,30,71,6,15,30,S,1,40,39.0,M,0,72000.0,30,65846
0,3,7,2,5,15.0,14.33,11.0,14.5,15,92,12,29,54,5,12,20,A,0,40,64.0,M,0,72000.0,30,65846
1,2,10,1,8,25.0,25.0,14.7,25.0,24,86,13,35,60,6,17,27,A,1,35,73.0,M,1,91500.0,28,63159
1,3,3,3,3,10.0,6.67,6.67,6.67,17,24,13,23,22,6,11,9,N,1,40,73.0,F,1,77300.0,34,63159
1,4,11,1,5,10.0,8.5,6.91,10.0,16,122,9,20,44,4,8,17,A,0,35,76.0,F,0,76000.0,39,63159
0,2,10,2,6,10.0,10.0,7.8,10.0,18,78,14,33,56,6,15,23,A,1,18,43.0,F,1,69100.0,34,47473
0,1,2,1,1,3.0,28.0,15.5,28.0,15,17,12,17,15,5,7,6,N,0,16,72.0,M,0,71400.0,39,47473
0,2,9,1,7,150.0,150.0,111.11,150.0,18,130,20,42,93,7,18,37,A,0,40,73.0,F,1,56900.0,31,58514
1,3,5,2,3,10.0,6.67,7.0,6.5,18,38,12,29,30,6,13,12,A,0,30,65.0,F,1,29000.0,37,35263
0,2,8,0,2,25.0,25.0,20.25,14.224430812041488,15,112,13,32,63,6,6,25,A,0,25,76.0,F,1,48700.0,26,42757
0,4,5,2,3,20.0,18.5,15.8,17.0,16,50,14,29,36,6,13,15,A,0,21,55.0,M,1,42900.0,36,52294
1,1,17,1,11,0.0,10.0,8.65,10.0,4,113,14,32,77,5,13,28,A,1,41,76.0,M,1,39600.0,44,52294
0,3,16,3,10,20.0,21.67,16.94,21.67,25,113,13,34,75,6,17,30,A,1,15,79.0,M,1,72200.0,35,60977
1,7,14,3,5,5.0,5.71,6.43,5.0,15,64,14,36,52,6,17,21,S,1,11,47.0,M,1,87000.0,30,60977
0,10,11,7,8,7.0,5.6,5.36,5.14,17,41,13,31,32,6,16,15,S,1,28,59.15897112857484,M,1,55100.0,26,60977
0,5,7,3,4,8.0,7.0,6.86,6.67,17,40,14,33,36,6,15,15,A,1,30,59.15897112857484,F,0,46200.0,24,0
1,4,16,3,13,20.0,16.25,10.75,15.0,19,105,13,35,75,6,17,30,S,1,27,79.0,F,1,42700.0,41,48940
0,1,5,0,3,15.0,15.0,6.6,14.224430812041488,26,81,9,27,45,4,4,17,A,0,22,59.15897112857484,F,1,70900.0,17,78594
0,1,1,1,1,20.0,20.0,20.0,20.0,17,17,10,15,14,4,6,5,F,0,22,56.0,M,1,87900.0,28,78594
0,1,6,0,5,15.0,15.0,10.83,14.224430812041488,19,129,10,28,57,4,4,28,A,0,44,50.0,F,0,65800.0,29,58068
0,9,33,7,26,7.0,4.78,3.82,4.71,17,129,16,34,89,7,18,36,F,1,49,82.0,M,0,40100.0,28,54688
0,2,15,2,10,10.0,10.0,9.87,10.0,24,129,9,25,62,4,11,27,A,1,44,59.15897112857484,F,0,65800.0,29,0
1,6,7,4,5,14.0,13.17,12.57,12.5,16,32,7,14,14,2,6,6,E,1,22,59.15897112857484,F,0,75300.0,21,0
1,4,4,4,4,10.0,7.5,7.5,7.5,17,29,14,27,26,6,12,10,A,1,42,59.15897112857484,U,0,65000.0,29,0
1,3,17,1,10,15.0,15.0,6.65,20.0,18,122,14,35,75,6,16,31,S,1,49,57.0,M,1,92700.0,28,44755
0,1,4,1,4,20.0,20.0,16.25,20.0,25,40,4,15,19,2,7,8,A,0,41,45.0,F,0,47300.0,43,52465
1,1,37,0,11,25.0,25.0,21.27,14.224430812041488,4,129,39,56,110,9,9,35,A,1,22,63.0,M,1,100200.0,23,42375
1,1,1,0,0,25.0,25.0,25.0,14.224430812041488,16,16,13,18,15,5,5,6,F,0,22,45.0,F,0,75300.0,17,55540
1,3,13,1,11,20.0,20.0,15.08,20.0,19,123,13,32,72,6,15,31,S,1,24,60.0,F,1,81600.0,28,55540
0,3,14,2,11,15.0,13.67,10.43,13.0,16,122,14,34,71,6,15,29,S,1,24,59.15897112857484,F,1,182800.0,35,55540
1,2,4,1,2,17.0,16.0,14.25,17.0,21,67,10,26,45,4,11,17,A,0,24,58.0,F,1,63600.0,43,55540
1,8,14,6,10,22.0,12.0,11.5,10.67,18,74,13,34,57,6,17,23,S,1,24,50.0,F,1,59800.0,15,55540
1,1,6,0,1,16.0,16.0,9.33,14.224430812041488,26,76,10,28,46,5,5,19,A,0,49,67.0,F,1,41200.0,40,52188
0,5,24,2,13,7.0,5.8,5.13,5.0,18,128,8,25,57,4,13,24,S,1,41,59.15897112857484,F,0,52400.0,39,37990
1,2,6,1,4,10.0,12.5,9.5,10.0,17,89,13,29,49,6,13,19,A,0,24,69.0,F,1,82000.0,45,37990
0,4,8,2,4,8.0,6.0,5.0,7.0,19,44,12,30,33,6,15,15,A,0,41,63.0,F,1,33200.0,32,40750
0,3,10,2,4,5.0,6.67,5.3,7.5,15,75,7,20,29,4,10,11,A,0,41,59.15897112857484,M,0,31500.0,0,51661
0,6,17,4,11,16.0,15.67,12.82,15.25,17,68,13,29,51,6,16,22,S,1,17,59.15897112857484,M,0,56300.0,31,0
0,3,14,2,6,7.0,7.0,4.71,7.5,17,69,11,27,49,5,12,18,S,1,40,74.0,M,1,57200.0,59,43728
1,7,31,4,10,5.0,5.29,5.13,5.0,9,79,26,47,88,9,19,25,A,1,0,59.15897112857484,F,0,39700.0,0,0
1,3,9,3,5,27.0,27.0,26.44,27.0,24,67,8,28,49,4,15,21,A,1,38,37.0,F,1,51800.0,22,47500
0,2,22,1,16,8.0,6.5,6.55,8.0,18,125,8,23,70,4,11,26,S,1,36,87.0,U,1,51000.0,29,47500
1,2,6,0,2,25.0,20.0,11.0,14.224430812041488,15,67,12,29,46,5,5,18,A,1,49,66.0,F,0,41800.0,39,46477
1,3,9,2,8,10.0,14.0,12.78,10.0,19,119,13,32,67,6,15,29,A,0,36,59.15897112857484,F,0,41600.0,34,0
1,5,10,2,4,11.0,9.4,7.6,9.0,17,57,13,34,46,6,17,20,A,0,30,69.0,M,1,87500.0,30,41148
0,1,4,1,3,17.0,17.0,11.0,17.0,21,55,12,31,42,6,15,16,A,0,45,59.15897112857484,U,1,40600.0,35,40739
0,10,17,7,10,5.0,3.2,3.12,3.0,18,53,12,31,39,6,16,17,S,1,27,32.0,M,0,71300.0,36,0
1,2,7,1,3,29.0,30.5,25.57,32.0,15,65,14,36,58,6,17,22,A,0,16,36.0,M,1,76400.0,45,64196
0,5,37,4,17,10.0,5.6,5.01,4.5,17,113,13,34,78,6,17,30,S,1,45,65.0,F,0,40300.0,28,39375
1,6,33,3,20,3.0,4.33,4.85,3.67,18,129,10,31,81,5,16,33,S,1,53,59.15897112857484,M,0,41300.0,37,39375
0,5,24,5,13,7.0,6.4,4.96,6.4,17,105,10,25,67,5,14,27,S,1,21,76.0,M,1,44200.0,42,44353
0,3,7,1,3,20.0,13.33,11.29,10.0,18,45,15,37,45,6,17,17,A,1,27,57.0,F,0,28300.0,28,0
0,4,15,1,7,8.0,6.75,5.13,8.0,16,131,14,26,56,6,11,24,S,1,41,73.0,M,1,33700.0,34,40375
0,1,1,0,0,25.0,25.0,25.0,14.224430812041488,20,20,11,18,15,5,5,7,F,0,45,59.15897112857484,M,0,45500.0,25,0
1,6,7,3,4,4.0,4.33,4.14,3.67,15,40,12,30,31,5,13,13,A,0,41,27.0,M,0,31600.0,39,36906
0,4,12,3,8,20.0,17.5,9.42,15.0,17,113,13,34,65,6,17,26,S,1,36,59.0,M,0,37300.0,43,0
0,2,4,2,4,20.0,17.0,12.5,17.0,24,45,9,26,29,5,12,12,A,1,36,59.15897112857484,M,1,40500.0,37,36906
1,2,2,0,0,20.0,14.0,14.0,14.224430812041488,18,28,10,22,20,4,4,8,A,0,30,69.0,F,0,22600.0,29,27438
1,2,3,1,2,15.0,12.5,10.0,10.0,26,39,10,28,28,4,13,13,A,1,30,39.0,F,0,35000.0,36,40508
1,5,9,5,6,15.0,13.2,13.11,13.2,24,40,12,34,37,6,17,16,A,1,27,59.15897112857484,F,0,71400.0,48,54752
1,1,4,0,1,25.0,25.0,21.25,14.224430812041488,17,68,12,26,45,6,6,18,A,0,30,47.0,M,1,48500.0,30,47256
1,7,24,4,10,12.0,12.86,10.88,12.5,17,87,23,43,94,11,22,39,A,1,20,87.0,F,0,46900.0,46,47256
1,2,14,1,6,20.0,15.0,13.21,20.0,5,76,29,47,76,8,17,24,S,1,24,63.0,F,0,86700.0,33,54684
1,3,3,2,2,15.0,9.67,9.67,7.0,16,30,12,26,24,6,12,10,A,1,24,67.0,U,1,87900.0,35,54684
1,3,4,3,3,10.0,10.0,10.0,10.0,18,29,12,25,24,6,13,11,A,1,40,61.0,M,1,82100.0,32,54684
0,3,18,2,7,10.0,10.0,8.67,10.0,23,87,10,30,62,4,13,23,A,1,24,7.0,F,0,96200.0,35,49907
1,1,4,0,1,15.0,15.0,8.0,14.224430812041488,20,65,10,21,33,4,4,11,A,0,28,44.0,M,0,57000.0,25,49907
0,3,3,2,2,10.0,11.67,11.67,12.5,18,23,14,24,23,6,11,9,N,0,24,40.0,M,1,96200.0,35,49907
1,5,9,1,4,28.0,27.8,17.89,25.0,18,53,12,34,43,6,17,20,A,1,36,45.0,F,1,47000.0,41,43731
0,5,13,3,8,6.0,6.4,5.46,6.67,18,64,12,30,47,5,13,19,S,1,30,71.0,F,1,103600.0,30,55288
0,2,5,0,3,18.0,17.0,13.4,14.224430812041488,18,78,12,29,51,5,5,20,A,0,34,79.0,M,0,72600.0,45,0
1,5,17,4,12,9.0,7.6,4.72,7.5,16,116,11,29,67,5,13,29,S,1,40,46.0,M,1,81900.0,33,71191
0,2,6,0,0,20.0,17.5,12.0,14.224430812041488,19,97,14,33,51,6,6,20,A,0,44,43.0,F,1,85400.0,24,71191
0,5,14,2,5,25.0,28.6,17.21,26.0,12,86,42,64,89,7,18,26,S,1,40,78.0,M,0,80900.0,33,71191
0,4,5,3,3,10.0,11.5,10.4,8.67,16,29,14,27,25,6,12,10,A,1,30,67.0,F,1,32700.0,27,48438
0,3,3,3,3,10.0,13.33,13.33,13.33,22,29,12,26,24,6,13,11,A,0,43,59.15897112857484,F,0,46700.0,31,43750
0,2,11,2,10,15.0,16.0,9.91,16.0,19,130,13,35,69,6,17,32,A,1,30,84.0,F,1,57500.0,36,66505
0,5,8,3,4,33.0,24.4,20.5,23.67,18,53,13,33,46,6,16,19,A,1,46,26.0,M,1,58800.0,42,66505
0,4,7,1,1,10.0,10.0,8.14,11.0,4,44,13,32,33,6,14,13,A,0,34,66.0,M,0,80800.0,30,66505
1,1,11,0,4,15.0,15.0,8.36,14.224430812041488,18,68,16,35,67,5,5,24,A,1,46,71.0,M,0,58000.0,29,53929
0,2,5,1,2,20.0,16.0,11.8,20.0,18,53,8,28,36,4,13,14,A,0,49,37.0,F,1,61400.0,30,53929
1,3,21,2,13,10.0,11.0,8.81,11.0,4,125,13,33,75,6,15,33,S,1,42,78.0,F,0,60600.0,29,42305
0,3,7,2,4,15.0,12.33,10.14,11.0,15,65,14,30,46,6,13,17,A,1,45,75.0,M,0,30100.0,36,44596
0,3,21,0,13,10.0,10.0,6.29,14.224430812041488,25,126,12,32,71,5,5,31,A,1,30,78.0,F,0,45100.0,40,44596
1,1,3,1,1,20.0,20.0,14.67,20.0,17,56,12,29,38,6,13,15,A,0,53,78.0,F,0,15200.0,31,40402
0,1,1,0,0,20.0,20.0,20.0,14.224430812041488,20,20,10,17,15,4,4,6,F,0,45,57.0,M,0,26600.0,33,42500
1,4,10,4,7,10.0,10.0,10.2,10.0,17,80,8,27,55,4,15,23,A,0,48,59.15897112857484,M,0,46400.0,29,0
0,7,24,2,7,10.0,10.43,8.54,10.5,4,69,36,56,103,11,21,27,A,1,43,59.15897112857484,M,1,29200.0,35,40375
1,3,3,2,2,15.0,13.33,13.33,12.5,15,32,11,28,26,5,12,11,A,0,49,31.0,F,1,58800.0,21,48441
0,1,9,1,7,20.0,20.0,15.0,20.0,26,122,8,23,59,5,15,29,A,1,38,59.15897112857484,F,1,58800.0,30,48441
0,2,2,0,0,17.0,16.0,16.0,14.224430812041488,18,28,10,23,21,4,4,9,A,0,53,59.15897112857484,M,0,36200.0,31,38184
1,6,15,4,7,5.0,6.67,7.73,7.5,19,67,13,34,61,6,17,24,S,1,53,58.0,M,0,35400.0,30,0
0,2,7,1,6,15.0,11.0,8.0,7.0,16,105,11,23,51,4,9,20,A,1,45,71.0,F,1,36200.0,33,38477
0,1,24,0,13,15.0,15.0,21.0,14.224430812041488,15,125,12,32,81,5,5,32,A,1,43,73.0,M,1,36200.0,30,38477
0,2,3,0,0,25.0,22.5,18.33,14.224430812041488,17,42,14,34,33,6,6,14,A,0,45,44.0,M,0,39100.0,38,48071
1,2,4,1,2,3.0,11.0,7.5,15.0,19,41,11,28,31,5,12,12,A,0,53,61.0,M,1,33100.0,36,35861
1,2,5,0,3,15.0,12.5,10.0,14.224430812041488,18,69,6,15,29,3,3,10,A,0,53,59.15897112857484,U,0,33100.0,36,0
0,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,13,4,6,5,F,0,41,47.0,F,1,30700.0,58,41608
1,3,3,3,3,10.0,6.67,6.67,6.67,18,26,12,25,21,6,12,10,N,1,49,59.15897112857484,F,0,60900.0,23,55144
0,3,12,2,6,14.0,13.0,7.83,12.0,17,123,13,32,66,6,15,31,A,1,51,59.15897112857484,M,0,34800.0,28,39940
1,6,14,6,11,9.0,14.17,9.07,14.17,21,88,15,36,58,8,18,25,S,1,43,59.15897112857484,U,1,28400.0,29,35469
0,6,7,3,4,5.0,6.5,6.0,7.0,15,32,19,35,39,9,16,16,F,1,49,61.0,F,0,39600.0,28,34833
1,1,5,1,3,15.0,15.0,10.6,15.0,21,75,10,26,45,4,10,17,A,0,44,62.0,M,0,43900.0,32,49492
1,2,9,1,4,14.0,12.0,11.22,10.0,18,52,33,52,70,6,14,17,S,1,22,42.0,M,0,67500.0,34,0
1,7,22,4,11,7.0,6.14,5.55,6.0,5,87,25,41,79,9,16,29,S,1,30,45.0,M,1,55000.0,49,43927
1,2,11,2,9,21.0,20.0,13.09,20.0,21,105,13,30,63,6,15,27,A,1,27,57.0,F,1,38500.0,36,43927
1,5,23,3,11,10.0,9.4,6.22,9.0,23,125,13,33,72,6,15,30,A,1,28,77.0,F,1,37600.0,43,41155
0,7,20,4,12,7.0,5.86,3.8,6.0,18,126,12,32,63,6,17,29,S,1,30,87.0,F,1,23500.0,40,41155
0,3,5,1,1,5.0,7.0,5.8,6.0,18,32,11,24,25,5,11,9,A,0,43,59.15897112857484,M,1,39600.0,31,40956
0,3,22,1,11,5.0,10.0,7.5,5.0,24,125,9,29,73,4,13,31,S,1,49,55.0,M,1,44000.0,32,51596
1,4,11,0,6,8.0,8.5,5.73,14.224430812041488,15,116,13,31,66,6,6,28,S,1,43,77.0,F,1,44300.0,38,53750
0,2,18,1,12,14.0,14.0,9.0,14.0,24,123,10,27,76,5,13,31,A,1,39,46.0,M,1,60400.0,30,56442
0,3,7,2,4,31.0,18.33,12.57,12.0,16,88,12,30,48,5,13,19,A,0,35,72.0,F,0,83900.0,33,0
1,3,16,3,14,14.0,12.67,8.75,12.67,17,105,8,18,42,4,11,21,A,1,37,86.0,F,1,49200.0,32,46608
1,3,10,2,7,15.0,13.33,11.5,12.5,21,126,12,34,67,6,17,31,A,1,49,59.15897112857484,M,0,41400.0,31,39750
0,5,16,5,7,5.0,13.0,14.19,13.0,16,80,30,50,95,6,17,29,A,1,37,86.0,F,0,44200.0,36,46272
0,8,17,3,5,19.0,10.38,7.94,11.67,15,52,23,44,69,9,19,27,A,1,49,76.0,M,1,41200.0,33,42813
1,5,20,3,10,5.0,4.6,4.2,4.33,17,86,12,33,66,5,15,24,S,1,30,32.0,M,1,47000.0,37,41594
0,2,30,1,17,11.0,10.0,6.87,9.0,18,129,13,32,81,5,13,30,A,1,45,59.15897112857484,F,1,59100.0,44,38770
1,7,34,3,17,8.0,6.14,5.65,6.67,15,127,14,35,86,5,15,34,S,1,27,31.0,M,1,47100.0,43,38770
1,1,1,1,1,15.0,15.0,15.0,15.0,20,20,8,15,13,3,6,5,F,0,24,39.0,F,1,146200.0,31,59396
1,5,7,3,5,10.0,8.4,8.14,8.33,19,49,12,32,41,6,15,16,A,1,49,69.0,M,1,33200.0,28,40389
0,2,6,0,2,15.0,12.5,10.33,14.224430812041488,17,78,8,22,38,4,4,14,A,0,53,83.0,F,1,43800.0,62,40389
1,2,44,1,19,12.0,11.0,8.36,10.0,20,128,11,28,95,4,12,32,A,1,36,67.0,F,0,50400.0,26,40389
1,4,9,2,3,10.0,9.25,9.0,9.5,18,44,12,34,38,6,17,17,A,0,36,71.0,F,0,34000.0,34,36503
0,1,10,0,6,25.0,75.0,48.0,14.224430812041488,18,93,13,35,66,6,6,27,A,1,48,56.0,M,0,36100.0,33,40224
0,2,14,0,7,10.0,9.0,5.86,14.224430812041488,16,126,11,29,64,4,4,26,A,1,53,82.0,F,0,30100.0,28,37083
1,2,6,0,1,20.0,17.5,13.33,14.224430812041488,16,86,13,31,63,5,5,20,A,1,53,59.15897112857484,M,1,31400.0,31,36529
1,2,2,0,0,15.0,12.5,12.5,14.224430812041488,19,27,11,25,21,5,5,10,A,0,53,71.0,F,1,29100.0,32,39231
0,1,4,0,3,20.0,20.0,13.0,14.224430812041488,18,52,12,31,43,6,6,19,A,1,36,67.0,M,1,37300.0,32,42861
1,6,6,3,3,10.0,8.17,8.17,6.67,18,35,13,31,30,6,15,13,A,0,36,50.0,F,0,42300.0,31,40622
0,2,15,0,9,10.0,10.0,7.17,14.224430812041488,18,127,11,30,68,4,4,28,A,1,43,27.0,F,0,38000.0,28,0
1,2,3,0,1,20.0,15.0,11.67,14.224430812041488,19,54,14,27,34,6,6,12,A,0,49,74.0,F,0,38000.0,28,40417
0,4,12,3,8,12.0,12.5,8.25,12.67,17,105,9,24,53,4,11,21,S,1,43,83.0,F,0,39100.0,32,44063
0,1,2,0,1,50.0,50.0,50.0,14.224430812041488,18,45,13,32,37,6,6,15,A,0,43,57.0,M,0,34900.0,33,40417
0,4,17,3,12,25.0,23.75,12.82,23.33,15,126,13,33,77,6,16,32,A,1,35,86.0,M,0,66500.0,22,41760
0,3,3,0,0,20.0,14.0,14.0,14.224430812041488,19,32,12,26,26,6,6,10,A,0,36,35.0,F,0,39400.0,34,0
0,2,11,0,8,20.0,18.5,8.82,14.224430812041488,18,125,14,34,65,6,6,27,A,1,53,68.0,F,1,31800.0,33,39750
1,8,23,5,11,5.0,5.5,4.43,5.4,15,88,11,27,57,5,14,24,S,1,50,67.0,M,1,20600.0,29,28409
0,9,12,5,6,9.0,10.11,9.75,10.0,15,41,14,33,38,6,15,14,A,1,36,28.0,M,1,40200.0,27,44409
1,1,8,1,1,15.0,15.0,19.5,15.0,7,37,27,32,50,5,7,6,F,0,53,59.15897112857484,F,0,30300.0,35,35833
0,12,21,6,11,5.0,3.33,3.38,3.67,17,78,13,34,58,6,16,24,S,1,36,69.0,F,0,38000.0,35,37659
1,3,5,0,1,10.0,12.33,11.4,14.224430812041488,17,40,13,33,35,6,6,14,A,0,36,80.0,M,1,32600.0,44,37659
0,2,9,1,5,20.0,20.0,13.89,20.0,23,77,12,32,59,6,16,24,A,0,49,37.0,M,0,44100.0,31,37659
1,2,19,1,12,3.0,4.0,2.58,5.0,19,128,9,23,59,4,9,24,S,1,28,27.0,F,1,51700.0,43,41530
0,2,22,1,11,15.0,17.5,9.0,20.0,16,130,10,29,71,4,13,28,S,1,43,59.15897112857484,U,0,41800.0,31,41289
1,3,15,1,8,20.0,15.0,10.27,20.0,21,112,12,33,75,6,17,34,A,1,50,75.0,F,0,18200.0,30,31172
0,3,12,3,9,4.0,10.0,8.0,10.0,18,74,13,32,58,6,16,22,S,1,53,40.0,M,1,27800.0,33,32647
1,1,10,1,6,15.0,15.0,9.8,15.0,16,113,15,34,68,6,15,27,A,1,53,58.0,M,1,37700.0,33,39750
0,3,5,1,1,20.0,13.33,13.0,20.0,17,40,8,30,33,4,15,14,A,0,11,46.0,M,1,294100.0,30,140286
1,2,9,2,5,21.0,19.5,13.56,19.5,19,64,13,34,56,6,17,22,A,1,11,39.0,F,1,294100.0,27,140286
1,3,8,2,5,25.0,23.33,16.5,25.0,24,53,12,32,44,6,17,19,S,1,16,57.0,M,1,70300.0,34,55923
0,2,4,0,1,50.0,41.0,34.25,14.224430812041488,15,77,13,27,36,6,6,15,A,0,18,53.0,M,1,66900.0,28,55923
1,3,3,1,1,13.0,10.0,10.0,5.0,18,26,12,25,22,6,12,10,N,0,24,80.0,M,1,119100.0,31,82506
0,3,3,1,1,20.0,23.33,23.33,20.0,18,24,14,25,24,6,11,9,N,0,35,17.0,F,1,184400.0,28,82506
1,3,12,1,6,10.0,10.0,7.75,10.0,16,56,14,34,51,6,15,20,S,1,35,50.0,F,1,184400.0,28,82506
0,2,3,2,3,15.0,11.0,9.0,11.0,23,40,10,28,30,4,11,11,A,0,24,71.0,M,1,125600.0,38,82506
0,2,10,1,6,25.0,21.0,11.9,17.0,18,112,13,34,66,6,16,28,A,1,0,59.15897112857484,F,1,70900.0,0,51925
1,3,6,1,3,9.0,13.67,9.83,9.0,21,53,10,30,39,5,15,16,A,0,24,77.0,F,1,204100.0,33,101095
1,3,5,3,3,25.0,33.33,40.0,33.33,16,57,15,37,52,6,17,21,A,0,13,57.0,F,0,208300.0,28,0
1,2,18,1,4,25.0,25.0,24.78,25.0,18,143,27,44,104,6,15,26,A,1,15,86.0,F,0,252800.0,25,101095
0,1,1,1,1,25.0,25.0,25.0,25.0,17,17,11,16,14,5,7,6,F,0,36,72.0,M,1,43000.0,47,42249
0,2,11,2,6,15.0,15.0,11.0,15.0,24,87,10,30,60,5,14,23,A,1,51,79.0,M,0,60200.0,38,42249
